SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
208,1768267292,290,44,7944,100,81,-27,120.35,0.05,-2.14,1
209,1768267292,290,48,7954,100,84,-24,120.35,0.13,-2.15,1
210,1768267292,260,24,7974,100,79,-20,120.35,0.16,-2.11,1
211,1768267292,294,-20,8024,98,81,-20,120.35,0.12,-2.13,1
212,1768267292,272,-28,8124,101,83,-31,120.35,0.08,-2.11,1
213,1768267292,294,0,7982,106,82,-31,120.35,0.09,-2.12,1
214,1768267292,280,-16,7984,97,87,-23,120.35,0.07,-2.12,1
215,1768267292,302,-36,7970,98,83,-26,120.35,0.03,-2.15,1
216,1768267292,238,-10,8070,101,78,-28,120.35,0.03,-2.08,1
217,1768267292,262,22,8020,102,82,-24,120.35,0.08,-2.05,1
218,1768267292,262,28,7954,103,79,-32,120.35,0.13,-2.04,1
219,1768267292,278,-26,7982,97,81,-23,120.35,0.09,-2.05,1
220,1768267292,264,-36,8042,97,82,-24,120.35,0.04,-2.03,1
221,1768267293,276,2,8014,98,80,-25,120.35,0.06,-2.04,1
222,1768267293,296,6,7998,103,88,-27,120.35,0.08,-2.08,1
223,1768267293,280,-14,7922,101,80,-29,120.35,0.07,-2.08,1
224,1768267293,284,-38,8046,98,82,-23,120.35,0.02,-2.09,1
225,1768267293,268,18,8030,104,80,-22,120.35,0.07,-2.07,1
226,1768267293,282,12,7962,105,82,-23,120.35,0.1,-2.08,1
227,1768267293,310,24,7934,101,79,-24,120.35,0.14,-2.13,1
228,1768267293,336,52,8004,99,82,-27,140.75,0.21,-2.21,1
229,1768267293,286,22,8028,101,81,-30,140.75,0.22,-2.19,1
230,1768267293,284,-40,7994,100,82,-28,140.75,0.14,-2.18,1
231,1768267293,294,-36,7892,93,86,-26,140.75,0.08,-2.19,1
232,1768267293,266,-16,7970,95,84,-27,140.75,0.07,-2.15,1
233,1768267293,276,-8,8032,101,83,-28,140.75,0.06,-2.14,1
234,1768267293,278,-12,7944,99,81,-27,140.75,0.06,-2.13,1
235,1768267293,252,-28,7948,104,83,-23,140.75,0.03,-2.09,1
236,1768267293,284,20,7958,97,80,-29,140.75,0.08,-2.1,1
237,1768267293,298,24,8016,93,84,-27,140.75,0.12,-2.12,1
238,1768267293,262,6,7996,96,83,-25,140.75,0.12,-2.09,1
239,1768267293,294,-14,7992,97,78,-26,140.75,0.1,-2.11,1
240,1768267293,310,-52,7984,96,78,-25,140.75,0.03,-2.15,1
241,1768267293,296,-42,8010,98,80,-27,140.75,0.0,-2.16,1
242,1768267293,250,12,8066,105,84,-27,140.75,0.03,-2.11,1
243,1768267293,280,-4,7990,104,80,-24,140.75,0.04,-2.1,1
244,1768267293,296,-20,7974,98,80,-28,140.75,0.03,-2.13,1
245,1768267293,258,12,8030,102,81,-27,140.75,0.06,-2.09,1
246,1768267293,266,12,8042,104,80,-25,140.75,0.09,-2.07,1
247,1768267293,272,-2,7924,97,78,-28,140.75,0.09,-2.07,1
248,1768267293,290,-26,8024,99,85,-25,140.75,0.06,-2.09,1
249,1768267293,284,-40,8042,98,78,-26,140.75,0.02,-2.09,1
250,1768267293,264,-2,8074,105,81,-28,140.75,0.03,-2.07,1
251,1768267293,274,-4,7992,100,86,-31,140.75,0.04,-2.07,1
252,1768267293,270,-24,7964,99,80,-22,140.75,0.02,-2.06,1
253,1768267293,274,-18,7988,96,77,-25,135.64,0.02,-2.06,1
254,1768267293,282,48,8034,99,79,-26,135.64,0.1,-2.07,1
255,1768267293,266,-6,8012,105,79,-29,135.64,0.1,-2.05,1
256,1768267293,252,-34,7962,100,78,-27,135.64,0.05,-2.02,1
257,1768267293,306,-44,7986,103,81,-25,135.64,0.0,-2.08,1
258,1768267293,310,14,8022,100,82,-27,135.64,0.05,-2.12,1
259,1768267293,306,-32,7968,94,85,-26,135.64,0.01,-2.16,1
260,1768267293,296,-30,7970,99,81,-24,135.64,0.0,-2.17,1
261,1768267293,274,-6,7972,95,83,-27,135.64,0.01,-2.15,1
262,1768267293,296,34,7978,101,79,-27,135.64,0.08,-2.16,1
263,1768267293,224,26,7976,100,77,-25,135.64,0.12,-2.07,1
264,1768267293,318,-12,7998,101,76,-26,135.64,0.1,-2.13,1
265,1768267293,326,-24,8028,99,78,-29,135.64,0.07,-2.19,1
266,1768267293,252,-22,8080,101,81,-31,135.64,0.05,-2.12,1
267,1768267293,284,2,7930,102,82,-28,135.64,0.07,-2.13,1
268,1768267293,294,-20,7910,98,77,-27,135.64,0.05,-2.15,1
269,1768267293,294,-2,7974,96,79,-29,135.64,0.06,-2.16,1
270,1768267293,266,8,8044,102,79,-27,135.64,0.08,-2.12,1
271,1768267294,278,50,8080,106,86,-24,135.64,0.16,-2.11,1
